title,author,isbn,categoryName,price,stock,language,ribbon,description,publisher,coverImage,sortOrder
Age Doesnt Matter Unless Youre a Cheese,Petras/Petras,9780761125181,Reference,37,0,English,,"A collection of brilliant and witty things people over 60 have said about life, work, love and laughter. Albert Einstein, Collette and Julia Child are among hundreds of contributors towards this series of senior wisdom.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419180/rewaya_books/ne50mmh42sduznjdwdnz.webp,3701
Dance first think later,Kathryn Petras and Ross Petras,9780761161707,Children Books;Best Sellers,45,0,English,,"Timeless in their wisdom, thought-provoking in their message, surprising in their truth and memorable in their originality, the right words can give direction, inspiration, and sometimes a tangible boost onto the right path",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419181/rewaya_books/j8dupvmv6eiiwzgar3fr.webp,3702
Dont Forget to Sing in the Lifeboats,Petras/Petras,9780761155256,Reference,37,0,English,,"Uncommon times call for uncommon wisdom. It?s inspiring to hear from people who?ve graduated from the school of hard knocks, yet kept a sense of humor. People like Twain, Voltaire, Oscar Wilde. People who've said the thing so well that we all wish we'd said it.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419182/rewaya_books/ptrejdaarhszgcyz5v2b.webp,3703
It always seems impossible until its done,Kathryn Petras and Ross Petras,9780761179887,Children Books,45,0,English,,"Pursuing a dream is hard work, but the right words delivered at the right time?by people who?ve been there and done that?can give us just the motivation we need.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419184/rewaya_books/rhqrezavghvkjwmck2a1.webp,3704
Nothing Is Worth More Than This Day.,Petras/Petras,9780761186083,Business,40,0,English,,"A book of inspirational quotations, Nothing Is Worth More Than This Day presents hundreds of reminders from some of the smartest people who ever lived?from Dr. Seuss to Erma Bombeck, Thich Nhat Hanh to Lena Dunham?that happiness is everywhere and the glass is half-full.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419185/rewaya_books/jjpnq0pqulscqcsgbsfd.webp,3705
97 Ways to Make a Baby Laugh,Gentieu/Moore,9780761172352,Children Books,33,0,English,,"Chortle. Giggle. Titter and guffaw. And smile, smile, smile. The happiest of books is back, in full, glorious, happy color. It?s the perfect shower gift. Essential for grandparents. The most cheerful book in the parenting section.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419187/rewaya_books/fcj6oifu8fegrcrtvba3.webp,3706
How to Make People Like You in 90 Seconds or Less,Boothman Nicholas,9780761149460,Children Books,52,0,English,,"Whether selling, managing, negotiating, planning, collaborating, pitching, instructing-or on your knees with a marriage proposal-the secret of success is based on connecting with other people.?",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419189/rewaya_books/kwcuvkzuktijj9znskug.webp,3707
Keep your brain alive,Larry Katz and Manning Rubin,9780761168935,Children Books,40,0,English,,"No more punch lines that just slipped away. No more names on the tip of your tongue. No more senior moments! Drawing on cutting-edge neurological research, how to keep your brain alive: 83 neurobic exercises brings help to everyone whose memory is starting to slip.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419190/rewaya_books/tpoyz5r6zhnl3wswswa4.webp,3708
AN AMERICAN MARRIAGE (OPRAH'S BOOK CLUB),Workman,9781616208684,Fiction,68,0,English,,"An American Marriage is a novel by the American author Tayari Jones. It is her fourth novel and was published by Algonquin Books on February 6, 2018. In February 2018, the novel was chosen for Oprah's Book Club 2.0. The novel also won the 2019 Women's Prize for Fiction",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419193/rewaya_books/orfyxhyg0affkac9cty9.webp,3709
Polar,Carol Kaufmann and Dan Kainen,9780761185697,Children Books,111,0,English,,"Take a stunning journey to the ends of the earth through the colorful, fluid motion of Photicular? technology. A phenomenon first seen in the bestsellers Safari and Ocean, Photicular technology uses sliding lenses and video imagery to display realistic living motion in the pages of a book.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419191/rewaya_books/ducjovtstwietcn0fadp.webp,3709
EVERYTHING YOU NEED TO ACE BIOLOGY IN ONE BIG FAT NOTEBOOK,Workman,9781523504367,Reference;Today's Deals;Adult,85,0,English,,"The Big Fat Notebooks' big step up to high school continues! Announcing Biology, the third in the high school series. With over 5 million copies in print since 2016, and sales escalating every year, the Big Fat Notebooks series is revolutionizing the middle and high school study guide",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419194/rewaya_books/uaanqa8qo8o1riiicmh4.webp,3711
EVERYTHING YOU NEED TO ACE CHEMISTRY IN ONE BIG FAT NOTEBOOK,Workman,9781523504251,Reference;Adult;Today's Deals,85,0,English,SALE,"Chemistry? No problem!? This?Big Fat Notebook?covers everything you need to know during a year of high school chemistry class, breaking down one big bad subject into accessible units.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419195/rewaya_books/uv8emtkz7rb1h1ysmlrd.webp,3712
EVERYTHING YOU NEED TO ACE COMPUTER SCIENCE AND CODING IN ONE BIG FAT NOTEBOOK,Workman,9781523502776,Reference;Adult;Today's Deals,85,0,English,,"This?Big Fat Notebook?makes it all ?sink in? with key concepts, mnemonic devices, definitions, diagrams, and doodles to help you understand computer science.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419198/rewaya_books/pum1dhejf9ninqtfjwxe.webp,3713
EVERYTHING YOU NEED TO ACE GEOMETRY IN ONE BIG FAT NOTEBOOK,Workman,9781523504374,Reference;Adult;Today's Deals,70,0,English,,"The Big Fat Notebooks are going to high school! Published just four years ago, the Big Fat Notebooks-with nearly 4.6 million copies in print and sales escalating every year-revolutionized the study guide for middle schoolers. Now this lifesaving series is ready to graduate",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419200/rewaya_books/ojhgtih2go8cvrfmisgc.webp,3714
"HERBAL ANTIVIRALS, 2ND EDITION",Workman,9781635864175,Reference,100,0,English,,"Take control of your health and learn how to use herbs safely and effectively to prevent and fight off a wide range of viral infections, including coronaviruses, SARS, influenza, encephalitis, dengue fever, and more.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419202/rewaya_books/lfyhejbggi4gx72iwzrc.webp,3715
HIGH-VIBE FENG SHUI,Workman,9781635862386,Reference,68,0,English,,"The keys to manifesting major life transformation are within reach! In this fresh interpretation of the ancient art of Feng Shui, certified practitioner Ashley Cantley offers the simple and straightforward guide she wishes she?d had when she started learning about Feng Shui.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419203/rewaya_books/w5oqt9udbkwbr9k20whs.webp,3716
HOW TO GO ANYWHERE (AND NOT GET LOST),Workman,9781523506347,Children Books,60,0,English,,"From journalist and adventurer extraordinaire Hans Aschim, here's a lively and interactive book that gets kids unplugged and out of the house--and teaches them cool navigation techniques to use while hiking, camping, or just exploring the backyard or nearby park.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419205/rewaya_books/cewev1nnvqhszdmj4sbx.webp,3717
HOW TO RAISE PERFECTLY IMPERFECT KIDS AND BE OK WITH IT,Workman,9781641701617,Reference,72,0,English,,"Helicopter parent, tiger parent . . . lawnmower parent?Generation Z has a reputation of entitlement, but this attitude is often fostered by parents who mow down every obstacle in their child's path, never letting them fail.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419207/rewaya_books/hrej4e3vgdhukppshohx.webp,3718
HOW TO STOP LOSING YOUR SH*T WITH YOUR KIDS,Workman,9781523505425,Reference,64,0,English,,"Stop the yelling, lose the guilt, and become a calmer, happier parent. ? Drawing on evidence-based practices, here is an insight-packed and tip-filled plan for how to stop the parental meltdowns.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419209/rewaya_books/dtoz1smirxyjjyuf0tj9.webp,3719
"HOW TO TURN $100 INTO $1,000,000",McKenna/Glista,9780761180807,Business,52,0,English,,"The ultimate kids? guide to money: earning it, saving it, and investing it. ? Hey, kids, want to become a millionaire? Or get a business off the ground? Or save up some money to buy a new bike",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419210/rewaya_books/letux9roqqmolrvgduoy.webp,3720
KEEP YOUR BRAIN STRONGER FOR LONGER,Workman,9781615192625,Self Help,68,0,English,,"Start Exercising Your Brain Now: 201 Word and Number Exercises to Challenge Your Memory, Reasoning, Visual-Spatial Skills, Vocabulary, and More! Keep your brain active, even with MCI. For adults with Mild Cognitive Impairment, brain exercises are the best way to stay sharp and delay the onset of dementia",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419211/rewaya_books/ualhkv9iuqgxoobh3chc.webp,3721
ONE SMALL STEP CAN CHANGE YOUR LIFE,"Maurer, Robert",9780761180326,Self Help,40,0,English,,"Improve your life fearlessly with this essential guide to kaizen?the art of making great and lasting change through small, steady steps.The philosophy is simple: Great change is made through small steps.?And the science is irrefutable:?Small steps circumvent the brain's built-in resistance to new behavior.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419212/rewaya_books/wlgisnlay1swbeypedad.webp,3722
PARENTSPEAK,"Lehr, Jennifer",9780761181514,Reference;Adult,60,0,English,,A provocative guide to the hidden dangers of ?parentspeak??those seemingly innocent phrases parents use when speaking to their young children. Imagine if every time you praise your child with ?Good job!? you?re actually doing harm?,Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419214/rewaya_books/xugxcklzspics7k71egj.webp,3723
"REAL HAPPINESS, 10TH ANNIVERSARY EDITION",Workman,9781523510122,Reference,68,0,English,,"From Sharon Salzberg, a pioneer in the field of meditation and world-renowned teacher acclaimed for her down-to-earth style,?Real Happiness?is a complete guide to starting and maintaining a meditation practice. Beginning with the simplest breathing and sitting techniques, and based on three key skills?concentration, mindfulness, and lovingkindness?it?s a practice anyone can do and that can transform our lives by bringing us greater resiliency, creativity, peace, clarity, and balance.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419216/rewaya_books/f29kgalgae2uqwkjfcvf.webp,3724
SPICE APOTHECARY,Workman,9781635860832,Reference,76,0,English,,"Spices are universally recognized as a source of flavor and aromatics, but in cultures around the world, these plant parts have a long history as source of medicine.",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419218/rewaya_books/lhofhemxkjuoabzcgmg4.webp,3725
STOP THE FIGHT!: AN ILLUSTRATED GUIDE FOR COUPLES,Workman,9781615192809,Reference,64,0,English,,"Relationship woes are complex and destructive, and often deeply hurtful. Over years of research, clinical psychologist Dr Michelle Brody has found that the same 12 fights play out time and time again?",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419220/rewaya_books/sblhgafg6bdj1ldnejta.webp,3726
STRESSED OUT! FOR TEENS,Workman,9781939629388,Self Help,76,0,English,,"Parenting is one of the most stressful fulltime jobs around. School, lessons, sports, homework, hormones, dinner, dishes. . . . Parents want to know how to be calm and enjoy these wonder years.?",Workman,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788419220/rewaya_books/ulqblufwarvebfsufekj.webp,3727
