title,author,isbn,categoryName,price,stock,language,ribbon,description,publisher,coverImage,sortOrder
Ages 8-9 Key Stage 2 Beginner,Carol Vorderman,9781409344827,Children Books,21.0,0,English,,Carol Vorderman can help your child succeed in maths with this homeschool learning resource for 8-9 year olds. Maths Made Easy is one of Carol Vorderman's series of DK workbooks packed with notes and tips to make home learning about maths easy and fun! Follow the exercises and activities with your child at home to strengthen their learning in school. Each title contains a progress chart so your child can keep track of all the exercises they have completed and colour in the topic stars as they go. Helpful parents' notes explain what children need to know at each stage and what's being covered in the curriculum so you can support and homeschool your child with confidence.show more,DK,https://static.wixstatic.com/media/f18b65_8adabefb39a44fa5a8b10156ec8505a9~mv2.jpg,2695
Science Made Easy 8 to9,Carol Vorderman,9781409344926,Children Books,21.0,1,English,,"Carol Vorderman can help your child succeed in science with this homeschool learning resource for 8-9 year olds. Science Made Easy is one of Carol Vorderman's series of workbooks packed with notes and tips to make home learning about science easy and fun! Follow the exercises and activities with your child at home to strengthen their learning in school. Each title contains a progress chart so your child can keep track of all the exercises they have completed and colour in the topic stars as they go. Helpful parents' notes explain what children need to know at each stage and what's being covered in the curriculum, so you can support and homeschool your child with confidence.show more",DK,https://static.wixstatic.com/media/f18b65_3bc34b3b37d34e129e89018f936be66a~mv2.jpg,2696
Spanish Made Easy Ages 7-11 Key Stage 2,Carol Vorderman,9781409349389,Children Books,21.0,1,English,,Carol Vorderman can help your child succeed in Spanish with this homeschool learning resource for 7-11 year olds. Spanish Made Easy is one of Carol Vorderman's series of DK workbooks packed with notes and tips to make home learning about Spanish easy and fun! Follow the exercises and activities with your child at home to strengthen their learning in school. Each title contains a progress chart so your child can keep track of all the exercises they have completed and colour in the topic stars as they go. Helpful parents' notes explain what children need to know at each stage and what's being covered in the curriculum so you can support and homeschool your child with confidence.show more,DK,https://static.wixstatic.com/media/f18b65_81c5c4652bdf41b2ba0a2eddadb3fece~mv2.jpg,2697
Computer Coding for Kids,Carol Vorderman,9780241317730,Children Books,85.0,0,English,,"Calling all coders, this is a straightforward, visual guide to helping kids understand the basics of computer coding using Scratch and Python coding languages. Essential coding concepts like scripts, variables, and strings are explained using build-along projects and games."
Kids can create online games to play like Monkey Mayhem and Bubble Blaster, draw mazes and shapes, build animations, and more using the step-by-step examples to follow and customize. Seven projects let kids (and their parents) practice the skills as they are learning in each section of the book. Kids get instant results, even when completely new to coding.
Packed with visual examples, expert tips, a glossary of key terms, and extras such as profiles of famous coders, Help Your Kids with Computer Coding lays a hands-on foundation for computer programming, so adults and kids can learn together.
Supporting STEM education initiatives, computer coding teaches kids how to think creatively, work collaboratively, and reason systematically, and is quickly becoming a necessary and sought-after skill. DK's computer coding books are full of fun exercises with step-by-step guidance," making them the perfect introductory tools for building vital skills in computer programming.,DK,https://static.wixstatic.com/media/f18b65_921a7f4e6494498d9ed5e1c58302cb91~mv2.jpg,2698"
Digital Photography Complete Course,NONE,9780241446614,Children Books,110.0,0,English,,"Digital Photography Complete Course 2nd Edition will teach you how to take professional-looking pictures you'll be proud to display. The programme is completely customisable to your schedule, so you can work through the modules at your own pace. It's also the ideal photography gift for aspiring creatives and hobby photographers.",DK,https://static.wixstatic.com/media/f18b65_a954fc3ba7ff498eb82720ffce59f2f8~mv2.jpg,2699
How to Start Your Own Business,NONE,9780241437452,Children Books,93.0,0,English,,Get professional business advice in the palm of your hands. This uniquely visual guide equips you with everything you need to know about making your start-up stand out from the crowd.,DK,https://static.wixstatic.com/media/f18b65_b44c95794fa947cd80aed45c96102a12~mv2.jpg,2700
Simply Philosophy,NONE,9780241446690,Children Books,54.0,0,English,,Are you short of time but hungry for knowledge? This philosophy book proves that sometimes less is more. Bold graphics and easy-to-understand explanations make it the most accessible guide to philosophy on the market.,DK,https://static.wixstatic.com/media/f18b65_8ec1692c143144f39fb847a1184ee702~mv2.jpg,2701
Simply Quantum Physics,NONE,9780241471227,Children Books,54.0,0,English,,Are you short of time but hungry for knowledge? This beginner's quantum physics book proves that sometimes less is more. Bold graphics and easy-to-understand explanations make it the most accessible guide to quantum physics on the market.,DK,https://static.wixstatic.com/media/f18b65_907c13fcdb534f15940c5ac5b1027860~mv2.jpg,2702
Super Simple Physics,NONE,9780241381434,Children Books,71.0,0,English,,"Breaking down the information into easy, manageable chunks, Super Simple Physics covers everything from atoms to astronomy and forces to flotation. Each topic is fully illustrated, to support the information, make the facts crystal clear, and bring the science to life. For key ideas, a How it works panel explains the theory with the help of bright, simple graphics. And for revision, a handy Key facts box provides a simple summary you can check back on later.",DK,https://static.wixstatic.com/media/f18b65_931437c3d3324f318e4d7ca8ea0742ad~mv2.jpg,2703
Earth's Incredible Oceans,NONE,9780241459140,Children Books,82.0,0,English,,"Swim with jellyfish, wonder at the busy life of a seagrass meadow, and fence with narwhals. Children will be delighted to learn about life under the sea and how to conserve it for generations to come.",DK,https://static.wixstatic.com/media/f18b65_e08534d9f6e74eeb8b377e10c13e8a5c~mv2.jpg,2704
Life Skills,NONE,9780241467565,Children Books,60.0,0,English,,Discover how you can become the awesome person you want to be with this guide to essential life skills for children. This book helps kids tackle the difficulties they face and helps them to prepare for whatever the future may hold.,DK,https://static.wixstatic.com/media/f18b65_b04c3623f9814a779db4d144bafaab10~mv2.jpg,2705
Science of Strength Training,NONE,9780241389454,Children Books,82.0,0,English,,"Is it time to lose weight, tone and sculpt, gain muscle and speed up your metabolism? This book gives you practical advice on how to do just that. It also gives you valuable insight into how nutrition and exercise can improve your health.",DK,https://static.wixstatic.com/media/f18b65_bc92c89619104d8bbe6311aea765f1c7~mv2.jpg,2706
Baby Touch and Feel Llama,NONE,9780241491584,Children Books,27.0,0,English,,Babies and toddlers will fall in love with llamas while flipping through the pages of this interactive children's book about these lovable furry animals.
Introduce your little one to llamas on the plains of Peru. Get ready to explore all the different textures, from the llama's fluffy fur to their knobbly hooves, while learning all about llama life!
Inside the pages of this first early learning book, you'll discover:
- Exciting, bright and bold photos for little ones to focus on with touchy-feely areas, read-aloud text, plus glitter and foil
- Simple design that's easy for babies to follow
- A sturdy board book with rounded edges that are ideal for small hands to hold, with 12 tough pages
Go on a llama adventure like no other with this entertaining board book! Watch them graze on grass and pet them on the farm. Tactile elements and textures make this newborn baby book ideal for tiny fingers to explore - perfect for boosting your child's curiosity! Shiny foil and glitter shapes add sparkle to every page, making it a delight to read.
The engaging, read-aloud text builds language skills and promotes early reading. It provides lots of opportunities for parent-and-child interaction and hours of fun learning and entertainment. It's the ultimate gift for children who adore cute animals.
Complete the Series:
Packed with bold, brightly coloured pictures, touch and feel activities, and charming, read-aloud text, the Baby Touch and Feelseries is perfect for preschoolers. Join Panda, the cutest, cuddliest animal ever on exciting adventures in Baby Touch and Feel Panda," or discover adorable and quirky animal characters in Baby Touch and Feel Animals.,DK,https://static.wixstatic.com/media/f18b65_dfbac6d8308d4692aff8d8147f5da7bd~mv2.jpg,2707"
First Aid Manual 11th Edition,NONE,9780241446300,Reference,80.0,0,English,,"This updated manual covers all aspects of first aid at work, home, and in the field. Using clear, up-to-date information, step-by-step photography, and simplified diagrams, anyone can be prepared for any medical emergency.",DK,https://static.wixstatic.com/media/f18b65_3a78e26a5f5d4722b43000b70ea4386c~mv2.jpg,2708
Italian for Everyone Junior 5 Words a Day,NONE,9780241491409,Children Books,82.0,0,English,,#NAME?,DK,https://static.wixstatic.com/media/f18b65_90a5c1b7a94d4bdfb04e81e875890d4a~mv2.jpg,2709
Water Cycles,NONE,9780241459461,Children Books,93.0,0,English,,"The wonderful world of water awaits! Water is essential for life. We drink it, bathe in it, and thousands of creatures live in it. But we are running desperately low on it. Water Cycles shows children how important keeping hydrated is for our health and what we can do to save this life-giving substance in the face of climate change.",DK,https://static.wixstatic.com/media/f18b65_e96e489c4d2047cd9a2cf4159bf0119c~mv2.jpg,2710
"Help Your Kids with Geography, Ages 10-16 (Key Stages 3 & 4)",NONE,9780241515624,Children Books,82.0,1,English,,"Covering all the core subjects for 10-16 year olds, from oceans to volcanoes to climate change and population growth, this invaluable guide allows parents and kids to work together to understand even the trickiest topics.",DK,https://static.wixstatic.com/media/f18b65_6382366da4884d45aafaca1f8ec3c8f9~mv2.jpg,2711
It Can't Be True! Human Body!,NONE,9780241446645,Children Books,75.0,1,English,,Get ready to have your mind blown with these jaw-dropping facts and visual comparisons about the human body!
Packed with incredible stats and facts about the human body that will leave you and your family utterly amazed. The perfect book for kids and adults who love science, biology, or any weird, wonderful and gruesome facts.
Do you want to impress your family and friends with mind-boggling information? Well, now you can. Inside the pages of this educational book, you'll find:
- 1,000 amazing facts about the human body
- Stunning images help explain big numbers relating to facts about the body so that children can understand
- Fast fact science boxes that are illustrated with engaging info-graphics to cover essential info on how the body works
- Amazing pictures magnified many times show you parts of the body as you've never seen them before
- Simple, easy-to-understand secondary artworks which make the main images on each spread the stars of the show
- Fun, accessible text suitable for ages 9+ - and fascinating information for adults too!
Did you know that Chimpanzee skin has the same number of hairs as humans? Or that you regrow your outer layer of skin 700 times in your lifetime! Or that your DNA can stretch to the sun and back - not once - but 16 times? If these facts have already blown your mind, then wait until you read all 1000 facts!
